time	V(n001)	V(n002)
2.997226526605820e-003	-3.485073e-001	3.540548e-002
3.001132776605820e-003	1.423477e-001	5.778442e-002
3.002719074414243e-003	3.416724e-001	9.758925e-002
3.003658164063287e-003	4.596580e-001	1.572689e-001
3.004937308994200e-003	6.203411e-001	2.778717e-001
3.005828011158316e-003	7.322058e-001	3.724826e-001
3.007046827105108e-003	8.852411e-001	5.095130e-001
3.009484458998691e-003	1.191147e+000	7.927477e-001
3.016108393607663e-003	2.020786e+000	1.585729e+000
3.022246786464806e-003	2.789316e+000	2.337064e+000
3.028385179321949e-003	3.550895e+000	3.083615e+000
3.034523572179092e-003	4.305525e+000	3.825382e+000
3.040661965036235e-003	5.053204e+000	4.562366e+000
3.046800357893378e-003	5.793933e+000	5.294566e+000
3.052938750750521e-003	6.527713e+000	6.021983e+000
3.059077143607663e-003	7.254542e+000	6.744616e+000
3.071353929321949e-003	8.687988e+000	8.168913e+000
3.083630715036235e-003	1.005075e+001	9.523536e+000
3.095907500750521e-003	1.134282e+001	1.080849e+001
3.108184286464806e-003	1.256420e+001	1.202376e+001
3.120461072179092e-003	1.371490e+001	1.316936e+001
3.132737857893378e-003	1.479491e+001	1.424528e+001
3.145014643607664e-003	1.580423e+001	1.525153e+001
3.175706607893378e-003	1.788534e+001	1.732609e+001
3.206398572179092e-003	1.925452e+001	1.869097e+001
3.237090536464806e-003	1.991179e+001	1.934618e+001
3.267782500750521e-003	1.985713e+001	1.929171e+001
3.298474465036235e-003	1.909054e+001	1.852756e+001
3.329166429321949e-003	1.761203e+001	1.705374e+001
3.359858393607664e-003	1.542160e+001	1.487025e+001
3.371577143607664e-003	1.442724e+001	1.387903e+001
3.383295893607664e-003	1.337003e+001	1.282592e+001
3.395014643607664e-003	1.224997e+001	1.171093e+001
3.406733393607664e-003	1.106705e+001	1.053406e+001
3.418452143607664e-003	9.821285e+000	9.295298e+000
3.430170893607664e-003	8.512665e+000	7.994656e+000
3.441889643607664e-003	7.141193e+000	6.632131e+000
3.447470000750521e-003	6.479833e+000	5.975064e+000
3.453050357893378e-003	5.812580e+000	5.313703e+000
3.458630715036235e-003	5.139433e+000	4.648046e+000
3.464211072179092e-003	4.460394e+000	3.978095e+000
3.469791429321949e-003	3.775460e+000	3.303850e+000
3.475371786464807e-003	3.084634e+000	2.625310e+000
3.480952143607664e-003	2.387914e+000	1.942475e+000
3.488764643607664e-003	1.410704e+000	1.000988e+000
3.492670893607664e-003	9.206772e-001	5.493035e-001
3.496577143607664e-003	4.300957e-001	1.395789e-001
3.498305393273066e-003	2.129465e-001	9.780259e-003
3.499708786280654e-003	3.659498e-002	-3.815524e-002
3.500519222861996e-003	-6.524736e-002	-4.355437e-002
3.501882143851976e-003	-2.365117e-001	-3.963751e-002
3.503242694119956e-003	-4.074608e-001	-3.627198e-002
3.505963794655917e-003	-7.492571e-001	-3.150680e-002
3.509305351804619e-003	-1.168679e+000	-2.761763e-002
3.513211601804619e-003	-1.658313e+000	-2.454164e-002
3.517117851804619e-003	-2.146948e+000	-2.231977e-002
3.521024101804619e-003	-2.634290e+000	-2.062294e-002
3.524930351804619e-003	-3.120044e+000	-1.926088e-002
3.528836601804619e-003	-3.603920e+000	-1.813205e-002
3.532742851804619e-003	-4.085625e+000	-1.717033e-002
3.540555351804619e-003	-5.041362e+000	-1.559776e-002
